152.083,1,100.667
152.1,1,101.2
152.117,1,101.733
152.133,1,102.267
152.15,1,102.8
152.167,1,103.333
152.183,1,103.867
152.2,1,104.4
152.217,1,104.933
152.233,1,105.467
152.25,1,106
152.267,1,106.533
152.283,1,107.067
152.3,1,107.6
152.317,1,108.133
152.333,1,108.667
152.35,1,109.2
152.367,1,109.733
152.383,1,110.267
152.4,1,110.8
152.417,1,111.333
152.433,1,111.867
152.45,1,112.4
152.467,1,112.934
152.483,1,113.467
152.5,1,114
152.517,1,114.534
152.533,1,115.067
152.55,1,115.6
152.567,1,116.134
152.583,1,116.667
152.6,1,117.2
152.617,1,117.734
152.633,1,118.267
152.65,1,118.8
152.667,1,119.334
152.683,1,119.867
152.7,1,120.4
152.717,1,120.934
152.733,1,121.467
152.75,1,122
152.767,1,122.534
152.783,1,123.067
152.8,1,123.6
152.817,1,124.134
152.833,1,124.667
152.85,1,125.2
152.867,1,125.734
152.883,1,126.267
152.9,1,126.8
152.917,1,127.334
152.933,1,127.867
152.95,1,128.4
152.967,1,128.934
152.983,1,129.467
153,1,130
153.017,1,130.534
153.033,1,131.067
153.05,1,131.6
153.067,1,132.134
153.083,1,132.667
153.1,1,133.2
153.117,1,133.734
153.133,1,134.267
153.15,1,134.8
153.167,1,135.334
153.183,1,135.867
153.2,1,136.4
153.217,1,136.934
153.233,1,137.467
153.25,1,138
153.267,1,138.534
153.283,1,139.067
153.3,1,139.6
153.317,1,140.134
153.333,1,140.667
153.35,1,141.2
153.367,1,141.733
153.383,1,142.267
153.4,1,142.8
153.417,1,143.333
153.433,1,143.867
153.45,1,144.4
153.467,1,144.933
153.483,1,145.467
153.5,1,146
153.517,1,146.533
153.533,1,147.067
153.55,1,147.6
153.567,1,148.133
153.583,1,148.667
153.6,1,149.2
153.617,1,149.733
153.633,1,150.267
153.65,1,150.8
153.667,1,151.333
153.683,1,151.867
153.7,1,152.4
153.717,1,152.933
153.733,1,153.467
153.75,1,154
153.767,1,154.533
153.783,1,155.067
153.8,1,155.6
153.817,1,156.133
153.833,1,156.667
153.85,1,157.2
153.867,1,157.733
153.883,1,158.267
153.9,1,158.8
153.917,1,159.333
153.933,1,159.867
153.95,1,160.4
153.967,1,160.933
153.983,1,161.467
154,1,162
154.017,1,162.533
154.033,1,163.066
154.05,1,163.6
154.067,1,164.133
154.083,1,164.666
154.1,1,165.2
154.117,1,165.733
154.133,1,166.266
154.15,1,166.8
154.167,1,167.333
154.183,1,167.866
154.2,1,168.4
154.217,1,168.933
154.233,1,169.466
154.25,1,170
154.267,1,170.533
154.283,1,171.066
154.3,1,171.6
154.317,1,172.133
154.333,1,172.666
154.35,1,173.2
154.367,1,173.733
154.383,1,174.266
154.4,1,174.8
154.417,1,175.333
154.433,1,175.866
154.45,1,176.4
154.467,1,176.933
154.483,1,177.466
154.5,1,178
154.517,1,178.533
154.533,1,179.066
154.55,1,179.6
154.567,1,180.133
154.583,1,180.666
154.6,1,181.2
154.617,1,181.733
154.633,1,182.266
154.65,1,182.8
154.667,1,183.333
154.683,1,183.866
154.7,1,184.4
154.717,1,184.933
154.733,1,185.466
154.75,1,185.999
154.767,1,186.533
154.783,1,187.066
154.8,1,187.599
154.817,1,188.133
154.833,1,188.666
154.85,1,189.199
154.867,1,189.733
154.883,1,190.266
154.9,1,190.799
154.917,1,191.333
154.933,1,191.866
154.95,1,192.399
154.967,1,192.933
154.983,1,193.466
155,1,193.999
155.017,1,194.533
155.033,1,195.066
155.05,1,195.599
155.067,1,196.133
155.083,1,196.666
155.1,1,197.199
155.117,1,197.733
155.133,1,198.266
