00,50,0,0,0,
00,50,0,0,0,
00,50,0,0,0,
00,50,0,0,0,
00,50,0,0,0,
00,50,0,0,0,
00,50,0,0,0,
00,50,0,0,0,
00,50,0,0,0,
00,50,0,0,0,
00,50,0,0,0,
00,50,0,0,0,
00,50,0,0,0,
00,50,0,0,0,
00,50,0,0,0,
00,50,0,0,0,
00,50,0,0,0,
00,50,0,0,0,
00,50,0,0,0,
00,50,0,0,0,
00,50,0,0,0,
00,50,0,0,0,
00,50,0,0,0,
00,50,0,0,0,
00,50,0,0,0,
00,50,0,0,0,
00,50,0,0,0,
00,50,0,0,0,
00,50,0,0,0,
00,50,0,0,0,
00,50,0,0,0,
00,50,0,0,0,
00,50,0,0,0,
00,50,0,0,0,
00,50,0,0,0,
00,50,0,0,0,
00,50,0,0,0,
00,50,0,0,0,
00,50,0,0,0,
00,50,0,0,0,
00,50,0,0,0,
00,50,0,0,0,
00,50,0,0,0,
00,50,0,0,0,
00,50,0,0,0,
00,50,0,0,0,
00,50,0,0,0,
00,50,0,0,0,
00,50,0,0,0,
00,50,0,0,0,
00,50,0,0,0,
00,50,0,0,0,
00,50,0,0,0,
00,50,0,0,0,
00,50,0,0,0,
00,50,0,0,0,
00,50,0,0,0,
00,50,0,0,0,
00,50,0,0,0,
00,50,0,0,0,
00,50,0,0,0,
00,50,0,0,0,
00,50,0,0,0,
00,50,0,0,0,
00,50,0,0,0,
00,50,0,0,0,
00,50,0,0,0,
00,50,0,0,0,
00,50,0,0,0,
00,50,0,0,0,
00,50,0,0,0,
00,50,0,0,0,
00,50,0,0,0,
00,50,0,0,0,
00,50,0,0,0,
00,50,0,0,0,
00,50,0,0,0,
00,50,0,0,0,
00,50,0,0,0,
00,50,0,0,0,
00,50,0,0,0,
00,50,0,0,0,
00,50,0,0,0,
00,50,0,0,0,
00,50,0,0,0,
00,50,0,0,0,
00,50,0,0,0,
00,50,0,0,0,
00,50,0,0,0,
00,50,0,0,0,
00,50,0,0,0,
00,50,0,0,0,
00,50,0,0,0,
00,50,0,0,0,
00,50,0,0,0,
00,50,0,0,0,
00,50,0,0,0,
00,50,0,0,0,
00,50,0,0,0,
00,50,0,0,0,
00,50,0,0,0,
00,50,0,0,0,
00,50,0,0,0,
00,50,0,0,0,
00,50,0,0,0,
00,50,0,0,0,
00,50,0,0,0,
00,50,0,0,0,
00,50,0,0,0,
00,50,0,0,0,
00,50,0,0,0,
00,50,0,0,0,
00,50,0,0,0,
00,50,0,0,0,
00,50,0,0,0,
00,50,0,0,0,
00,50,0,0,0,
00,50,0,0,0,
00,50,0,0,0,
00,50,0,0,0,
00,50,0,0,0,
00,50,0,0,0,
00,50,0,0,0,
00,50,0,0,0,
00,50,0,0,0,
00,50,0,0,0,
00,50,0,0,0,
00,50,0,0,0,
00,50,0,0,0,
00,50,0,0,0,
00,50,0,0,0,
00,50,0,0,0,
00,50,0,0,0,
00,50,0,0,0,
00,50,0,0,0,
00,50,0,0,0,
00,50,0,0,0,
00,50,0,0,0,
00,50,0,0,0,
00,50,0,0,0,
00,50,0,0,0,
00,50,0,0,0,
00,50,0,0,0,
00,50,0,0,0,
00,50,0,0,0,
00,50,0,0,0,
00,50,0,0,0,
00,50,0,0,0,
00,50,0,0,0,
00,50,0,0,0,
00,50,0,0,0,
00,50,0,0,0,
00,50,0,0,0,
00,50,0,0,0,
00,50,0,0,0,
00,50,0,0,0,
00,50,0,0,0,
00,50,0,0,0,
00,50,0,0,0,
00,50,0,0,0,
00,50,0,0,0,
00,50,0,0,0,
00,50,0,0,0,
00,50,0,0,0,
00,50,0,0,0,
00,50,0,0,0,
00,50,0,0,0,
00,50,0,0,0,
00,50,0,0,0,
00,50,0,0,0,
00,50,0,0,0,
00,50,0,0,0,
00,50,0,0,0,
00,50,0,0,0,
00,50,0,0,0,
00,50,0,0,0,
00,50,0,0,0,
00,50,0,0,0,
00,50,0,0,0,
00,50,0,0,0,
00,50,0,0,0,
00,50,0,0,0,
00,50,0,0,0,
00,50,0,0,0,
00,50,0,0,0,
00,50,0,0,0,
00,50,0,0,0,
00,50,0,0,0,
00,50,0,0,0,
00,50,0,0,0,
00,50,0,0,0,
00,50,0,0,0,
00,50,0,0,0,
00,50,0,0,0,
00,50,0,0,0,
00,50,0,0,0,
00,50,0,0,0,
00,50,0,0,0,
00,50,0,0,0,
00,50,0,0,0,
00,50,0,0,0,
00,50,0,0,0,
00,50,0,0,0,
00,50,0,0,0,
00,50,0,0,0,
00,50,0,0,0,
00,50,0,0,0,
00,50,0,0,0,
00,50,0,0,0,
00,50,0,0,0,
00,50,0,0,0,
00,50,0,0,0,
00,50,0,0,0,
00,50,0,0,0,
00,50,0,0,0,
00,50,0,0,0,
00,50,0,0,0,
00,50,0,0,0,
00,50,0,0,0,
00,50,0,0,0,
00,50,0,0,0,
00,50,0,0,0,
00,50,0,0,0,
00,50,0,0,0,
00,50,0,0,0,
00,50,0,0,0,
00,50,0,0,0,
00,50,0,0,0,
00,50,0,0,0,
00,50,0,0,0,
00,50,0,0,0,
00,50,0,0,0,
00,50,0,0,0,
00,50,0,0,0,
00,50,0,0,0,
00,50,0,0,0,
00,50,0,0,0,
00,50,0,0,0,
00,50,0,0,0,
00,50,0,0,0,
00,50,0,0,0,
00,50,0,0,0,
00,50,0,0,0,
00,50,0,0,0,
00,50,0,0,0,
00,50,0,0,0,
00,50,0,0,0,
00,50,0,0,0,
00,50,0,0,0,
00,50,0,0,0,
00,50,0,0,0,
00,50,0,0,0,
00,50,0,0,0,
00,50,0,0,0,
00,50,0,0,0,
00,50,0,0,0,
00,50,0,0,0,
00,50,0,0,0,
00,50,0,0,0,
00,50,0,0,0,
00,50,0,0,0,
00,50,0,0,0,
00,50,0,0,0,
00,50,0,0,0,
00,50,0,0,0,
00,50,0,0,0,
00,50,0,0,0,
00,50,0,0,0,
00,50,0,0,0,
00,50,0,0,0,
00,50,0,0,0,
00,50,0,0,0,
00,50,0,0,0,
00,50,0,0,0,
00,50,0,0,0,
00,50,0,0,0,
00,50,0,0,0,
00,50,0,0,0,
00,50,0,0,0,
00,50,0,0,0,
00,50,0,0,0,
00,50,0,0,0,
00,50,0,0,0,
00,50,0,0,0,
00,50,0,0,0,
00,50,0,0,0,
00,50,0,0,0,
00,50,0,0,0,
00,50,0,0,0,
00,50,0,0,0,
00,50,0,0,0,
00,50,0,0,0,
00,50,0,0,0,
00,50,0,0,0,
00,50,0,0,0,
00,50,0,0,0,
00,50,0,0,0,
00,50,0,0,0,
00,50,0,0,0,
00,50,0,0,0,
00,50,0,0,0,
00,50,0,0,0,
00,50,0,0,0,
00,50,0,0,0,
00,50,0,0,0,
00,50,0,0,0,
00,50,0,0,0,
00,50,0,0,0,
00,50,0,0,0,
00,50,0,0,0,
00,50,0,0,0,
00,50,0,0,0,
00,50,0,0,0,
00,50,0,0,0,
00,50,0,0,0,
00,50,0,0,0,
00,50,0,0,0,
00,50,0,0,0,
00,50,0,0,0,
00,50,0,0,0,
00,50,0,0,0,
00,50,0,0,0,
00,50,0,0,0,
00,50,0,0,0,
00,50,0,0,0,
00,50,0,0,0,
00,50,0,0,0,
00,50,0,0,0,
00,50,0,0,0,
00,50,0,0,0,
00,50,0,0,0,
00,50,0,0,0,
00,50,0,0,0,
00,50,0,0,0,
00,50,0,0,0,
00,50,0,0,0,
00,50,0,0,0,
00,50,0,0,0,
00,50,0,0,0,
00,50,0,0,0,
00,50,0,0,0,
00,50,0,0,0,
00,50,0,0,0,
00,50,0,0,0,
00,50,0,0,0,
00,50,0,0,0,
00,50,0,0,0,
00,50,0,0,0,
00,50,0,0,0,
00,50,0,0,0,
00,50,0,0,0,
00,50,0,0,0,
00,50,0,0,0,
00,50,0,0,0,
00,50,0,0,0,
00,50,0,0,0,
00,50,0,0,0,
00,50,0,0,0,
00,50,0,0,0,
00,50,0,0,0,
00,50,0,0,0,
00,50,0,0,0,
00,50,0,0,0,
00,50,0,0,0,
00,50,0,0,0,
02,48,2,1,0,
06,41,2,1,0,
08,39,2,1,0,
011,36,2,1,0,
013,34,2.07692,1.07692,0,
015,31,2.06667,1.06667,0,
016,29,2.0625,1.0625,0,
016,28,2.1875,1.0625,0,
016,28,2.1875,1.0625,0,
016,27,2.25,1.0625,0,
016,26,2.25,1.0625,0,
017,25,2.41176,1.11765,0.117647,
018,24,2.38889,1.11111,0.111111,
018,24,2.44444,1.11111,0.111111,
020,22,2.5,1.15,0.15,
021,21,2.47619,1.14286,0.142857,
021,21,2.47619,1.14286,0.142857,
022,20,2.5,1.13636,0.181818,
022,20,2.54545,1.13636,0.181818,
023,19,2.56522,1.13043,0.173913,
024,18,2.625,1.125,0.208333,
024,18,2.70833,1.125,0.208333,
024,18,2.75,1.125,0.25,
026,16,2.92308,1.15385,0.423077,
026,16,2.92308,1.15385,0.423077,
026,16,2.92308,1.15385,0.423077,
026,16,2.92308,1.15385,0.423077,
026,16,2.92308,1.15385,0.423077,
027,15,2.88889,1.14815,0.407407,
027,15,2.88889,1.14815,0.407407,
027,15,2.88889,1.14815,0.407407,
029,13,2.89655,1.13793,0.448276,
029,13,2.89655,1.13793,0.448276,
029,13,2.89655,1.13793,0.448276,
029,13,2.89655,1.13793,0.448276,
030,12,2.9,1.13333,0.466667,
030,12,2.9,1.13333,0.466667,
030,12,2.9,1.13333,0.466667,
030,12,2.9,1.13333,0.466667,
030,12,2.9,1.13333,0.466667,
031,11,3,1.12903,0.580645,
031,11,3,1.12903,0.580645,
031,11,3,1.12903,0.580645,
032,10,3.03125,1.125,0.625,
032,10,3.03125,1.125,0.625,
032,10,3.03125,1.125,0.625,
032,10,3.03125,1.125,0.625,
032,10,3.0625,1.125,0.625,
032,10,3.0625,1.125,0.625,
032,10,3.0625,1.125,0.625,
032,9,3.0625,1.125,0.625,
032,9,3.09375,1.125,0.625,
032,9,3.09375,1.125,0.625,
031,9,3,1.12903,0.516129,
031,9,3,1.12903,0.516129,
031,9,3,1.12903,0.516129,
031,9,3,1.12903,0.516129,
031,9,3,1.12903,0.516129,
031,9,3.03226,1.12903,0.516129,
032,8,3.125,1.125,0.59375,
032,8,3.125,1.125,0.59375,
032,7,3.125,1.125,0.59375,
032,7,3.125,1.125,0.59375,
032,7,3.125,1.125,0.59375,
032,7,3.125,1.125,0.59375,
032,7,3.125,1.125,0.59375,
033,6,3.06061,1.12121,0.575758,
032,6,3.03125,1.125,0.5,
032,6,3.03125,1.125,0.5,
032,6,3.03125,1.125,0.5,
032,6,3.03125,1.125,0.5,
032,6,3.03125,1.125,0.5,
032,6,3.03125,1.125,0.5,
031,6,3,1.12903,0.483871,
031,6,3.03226,1.12903,0.516129,
031,6,3.03226,1.12903,0.516129,
031,6,3.03226,1.12903,0.516129,
031,6,3.03226,1.12903,0.516129,
031,6,3.03226,1.12903,0.516129,
030,6,2.96667,1.13333,0.466667,
030,6,2.96667,1.13333,0.466667,
030,6,2.96667,1.13333,0.466667,
030,6,2.96667,1.13333,0.466667,
030,6,2.96667,1.13333,0.466667,
030,6,2.96667,1.13333,0.466667,
030,6,2.96667,1.13333,0.466667,
028,6,2.67857,1.07143,0.25,
029,5,2.68966,1.06897,0.275862,
029,5,2.68966,1.06897,0.275862,
029,5,2.58621,1.06897,0.206897,
029,5,2.58621,1.06897,0.206897,
029,5,2.58621,1.06897,0.206897,
029,5,2.62069,1.06897,0.206897,
029,5,2.62069,1.06897,0.206897,
029,5,2.62069,1.06897,0.206897,
029,5,2.62069,1.06897,0.206897,
029,5,2.62069,1.06897,0.206897,
028,5,2.57143,1.07143,0.178571,
028,5,2.57143,1.07143,0.178571,
027,5,2.55556,1.07407,0.185185,
027,5,2.55556,1.07407,0.185185,
025,5,2.52,1.08,0.2,
025,5,2.52,1.08,0.2,
026,4,2.57692,1.03846,0.230769,
026,4,2.57692,1.03846,0.230769,
026,4,2.57692,1.03846,0.230769,
026,4,2.57692,1.03846,0.230769,
025,4,2.56,1.04,0.24,
025,4,2.56,1.04,0.24,
025,4,2.56,1.04,0.24,
025,4,2.56,1.04,0.24,
025,4,2.56,1.04,0.24,
024,4,2.58333,1.04167,0.25,
024,4,2.58333,1.04167,0.25,
023,4,2.6087,1.04348,0.217391,
023,4,2.6087,1.04348,0.217391,
023,4,2.6087,1.04348,0.217391,
023,4,2.6087,1.04348,0.217391,
022,4,2.59091,1.04545,0.181818,
022,4,2.59091,1.04545,0.181818,
022,4,2.59091,1.04545,0.181818,
020,4,2.65,1.05,0.2,
020,4,2.65,1.05,0.2,
020,4,2.7,1.05,0.2,
019,4,2.68421,1.05263,0.210526,
019,4,2.68421,1.05263,0.210526,
019,3,2.73684,1.05263,0.210526,
020,2,2.9,1.1,0.35,
018,2,2.72222,1.05556,0.222222,
018,2,2.72222,1.05556,0.222222,
018,2,2.72222,1.05556,0.222222,
018,2,2.72222,1.05556,0.222222,
017,2,2.76471,1.05882,0.235294,
017,2,2.76471,1.05882,0.235294,
017,2,2.76471,1.05882,0.235294,
017,2,2.76471,1.05882,0.235294,
017,2,2.76471,1.05882,0.235294,
017,2,2.76471,1.05882,0.235294,
017,2,2.76471,1.05882,0.235294,
017,2,2.76471,1.05882,0.235294,
017,2,2.82353,1.05882,0.235294,
017,2,2.82353,1.05882,0.235294,
017,2,2.82353,1.05882,0.235294,
018,2,2.72222,1.05556,0.222222,
018,2,2.72222,1.05556,0.222222,
018,2,2.72222,1.05556,0.222222,
018,2,2.72222,1.05556,0.222222,
018,2,2.72222,1.05556,0.222222,
018,2,2.72222,1.05556,0.222222,
019,1,3.05263,1.10526,0.526316,
019,1,3.05263,1.10526,0.526316,
019,1,3.05263,1.10526,0.526316,
019,1,3.05263,1.10526,0.526316,
019,1,3.05263,1.10526,0.526316,
019,1,3.05263,1.10526,0.526316,
017,1,2.94118,1.05882,0.529412,
017,1,2.94118,1.05882,0.529412,
017,1,3,1.11765,0.529412,
017,1,3,1.11765,0.529412,
017,1,3,1.11765,0.529412,
016,1,3,1.125,0.5625,
016,1,3,1.125,0.5625,
016,1,3,1.125,0.5625,
016,1,3,1.125,0.5625,
016,1,3.0625,1.125,0.5625,
017,1,2.94118,1.11765,0.529412,
016,1,3,1.25,0.4375,
016,1,3.0625,1.25,0.4375,
016,1,3.0625,1.25,0.4375,
016,1,3.0625,1.25,0.4375,
016,1,3.0625,1.25,0.4375,
016,1,3.0625,1.25,0.4375,
016,1,3.0625,1.25,0.4375,
015,1,3,1.26667,0.4,
015,1,3,1.26667,0.4,
014,1,3,1.28571,0.428571,
014,1,3,1.28571,0.428571,
014,1,3,1.28571,0.428571,
014,1,3,1.28571,0.428571,
014,1,3,1.28571,0.428571,
013,1,2.46154,1.23077,0,
013,1,2.46154,1.23077,0,
013,1,2.46154,1.23077,0,
013,1,2.46154,1.23077,0,
013,1,2.46154,1.23077,0,
014,1,2.35714,1.21429,0,
014,1,2.35714,1.21429,0,
014,1,2.35714,1.21429,0,
014,1,2.35714,1.21429,0,
014,1,2.35714,1.21429,0,
014,1,2.35714,1.21429,0,
014,1,2.35714,1.21429,0,
014,1,2.35714,1.21429,0,
014,1,2.35714,1.21429,0,
014,1,2.35714,1.21429,0,
014,1,2.35714,1.21429,0,
012,0,2.41667,1.25,0,
012,0,2.41667,1.25,0,
012,0,2.41667,1.25,0,
012,0,2.41667,1.25,0,
012,0,2.41667,1.25,0,
011,0,2.36364,1.27273,0,
011,0,2.36364,1.27273,0,
011,0,2.36364,1.27273,0,
011,0,2.36364,1.27273,0,
011,0,2.36364,1.27273,0,
010,0,2.3,1.3,0,
010,0,2.3,1.3,0,
010,0,2.3,1.3,0,
010,0,2.3,1.3,0,
010,0,2.4,1.3,0,
010,0,2.4,1.3,0,
010,0,2.4,1.3,0,
010,0,2.4,1.3,0,
010,0,2.4,1.3,0,
010,0,2.4,1.3,0,
011,0,2.27273,1.27273,0,
011,0,2.27273,1.27273,0,
011,0,2.27273,1.27273,0,
011,0,2.27273,1.27273,0,
011,0,2.45455,1.27273,0,
011,0,2.45455,1.27273,0,
011,0,2.45455,1.27273,0,
011,0,2.45455,1.27273,0,
011,0,2.45455,1.27273,0,
011,0,2.45455,1.27273,0,
011,0,2.45455,1.27273,0,
011,0,2.45455,1.27273,0,
011,0,2.45455,1.27273,0,
011,0,2.45455,1.27273,0,
011,0,2.45455,1.27273,0,
011,0,2.45455,1.27273,0,
011,0,2.45455,1.27273,0,
011,0,2.45455,1.27273,0,
011,0,2.45455,1.27273,0,
010,0,2.4,1.3,0,
010,0,2.4,1.3,0,
010,0,2.4,1.3,0,
010,0,2.4,1.3,0,
010,0,2.4,1.3,0,
010,0,2.4,1.3,0,
010,0,2.4,1.3,0,
010,0,2.4,1.3,0,
010,0,2.4,1.3,0,
010,0,2.4,1.3,0,
010,0,2.5,1.4,0,
010,0,2.5,1.4,0,
010,0,2.5,1.4,0,
010,0,2.5,1.4,0,
010,0,2.5,1.4,0,
010,0,2.5,1.4,0,
010,0,2.5,1.4,0,
010,0,2.5,1.4,0,
010,0,2.5,1.4,0,
010,0,2.5,1.4,0,
010,0,2.5,1.4,0,
010,0,2.5,1.4,0,
010,0,2.6,1.4,0,
010,0,2.6,1.4,0,
010,0,2.6,1.4,0,
010,0,2.6,1.4,0,
010,0,2.6,1.4,0,
010,0,2.6,1.4,0,
010,0,2.6,1.4,0,
010,0,2.6,1.4,0,
010,0,2.6,1.4,0,
010,0,2.6,1.4,0,
010,0,2.6,1.4,0,
010,0,2.6,1.4,0,
010,0,2.6,1.4,0,
010,0,2.6,1.4,0,
010,0,2.6,1.4,0,
010,0,2.6,1.4,0,
09,0,2.55556,1.44444,0,
07,0,2.71429,1.57143,0,
07,0,2.71429,1.57143,0,
07,0,2.71429,1.57143,0,
05,0,3,1.8,0,
05,0,3,1.8,0,
05,0,3,1.8,0,
05,0,3,1.8,0,
05,0,3,1.8,0,
05,0,3,1.8,0,
05,0,3,1.8,0,
05,0,3,1.8,0,
05,0,3,1.8,0,
05,0,3,1.8,0,
05,0,3,1.8,0,
06,0,2.66667,1.66667,0,
06,0,2.66667,1.66667,0,
06,0,2.66667,1.66667,0,
06,0,2.66667,1.66667,0,
06,0,2.66667,1.66667,0,
06,0,2.66667,1.66667,0,
06,0,2.66667,1.66667,0,
06,0,2.66667,1.66667,0,
06,0,2.66667,1.66667,0,
06,0,2.66667,1.66667,0,
