0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,-4995072469926809587,0,30,27,30,27,26,
2.35,1,0,1,0,1,10,2,0,0,0,1,2,0,0,0,1,1,-4995072469926809587,1,29,23,28,24,23,
7.35,1,0,1,0,1,15,2,0,0,0,1,2,0,0,0,1,1,-4995072469926809587,1,29,20,24,24,17,
4,4,0,4,0,4,17,2.25,0.25,0.25,0,0.75,2.25,0.25,0.25,0,0.75,1,-4995072469926809587,1,26,17,23,22,14,
7.99,5,0,5,0,5,17,2.2,0.4,0.2,0,0.6,2.2,0.4,0.2,0,0.6,1,-4995072469926809587,1,25,16,23,22,14,
11.275,6,0,6,0,6,18,2.33333,0.333333,0.166667,0.166667,0.666667,2.33333,0.333333,0.166667,0.166667,0.666667,1,-4995072469926809587,1,24,16,21,22,11,
16.275,6,0,6,0,6,20,2.33333,0.333333,0.166667,0.166667,0.666667,2.33333,0.333333,0.166667,0.166667,0.666667,1,-4995072469926809587,1,24,14,21,20,11,
18.5929,7,0,7,0,7,20,2.28571,0.428571,0.142857,0.142857,0.571429,2.28571,0.428571,0.142857,0.142857,0.571429,1,-4995072469926809587,1,23,13,21,20,9,
21.0063,8,0,8,0,8,21,2.25,0.5,0.125,0.125,0.5,2.375,0.5,0.125,0.125,0.5,1,-4995072469926809587,1,21,11,20,20,8,
26.0063,8,0,8,0,8,21,2.25,0.5,0.125,0.125,0.5,2.375,0.5,0.125,0.125,0.5,1,-4995072469926809587,1,21,10,20,20,8,
