0,0,-1,151,0,0,1,0,
0,1,-1,350,0,0,1,0,
0,2,-1,381,0,0,1,0,
0,3,-1,390,1,1,0,0,
0,4,-1,419,1,0,0,0,
0,5,-1,544,0,0,1,1,
0,6,-1,663,1,0,0,0,
0,7,-1,767,0,0,1,0,
0,8,-1,805,1,0,0,0,
0,9,-1,829,0,1,1,0,
0,10,-1,872,1,0,0,0,
0,11,-1,1078,1,0,0,0,
0,12,-1,1354,1,0,0,0,
0,13,-1,1370,1,0,1,1,
0,14,-1,1631,1,0,0,0,
0,15,-1,1653,0,0,1,1,
0,16,-1,1790,0,1,2,0,
0,17,-1,2119,0,1,1,0,
0,18,-1,2509,0,0,2,1,
0,19,-1,2662,0,1,1,1,
0,20,-1,2825,1,0,0,0,
0,21,-1,3208,1,1,0,0,
0,22,-1,3225,2,1,3,0,
0,23,-1,3415,2,0,0,0,
