0,0,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,
2.225,4,0,4,0,4,47,2.25,0.5,0,0,0.75,2.25,0.5,0,0,0.75,
4.675,8,0,8,0,8,38,2.625,0.75,0,0.25,0.625,2.625,0.75,0,0.25,0.625,
7.73636,11,0,11,0,11,35,2.54545,0.818182,0,0.272727,0.454545,2.63636,0.818182,0,0.272727,0.454545,
10.6964,14,0,14,0,14,30,2.78571,0.857143,0,0.428571,0.5,2.85714,0.857143,0,0.428571,0.5,
14.0821,14,1,14,0,14,30,2.78571,0.857143,0,0.428571,0.5,3.14286,0.857143,0,0.428571,0.5,
16.9937,16,1,16,0,16,28,2.8125,0.75,0.0625,0.4375,0.5625,3.125,0.75,0.0625,0.4375,0.5625,
19.9722,18,1,18,0,18,25,2.94444,0.666667,0.166667,0.444444,0.666667,3.22222,0.666667,0.166667,0.444444,0.666667,
23.7474,19,1,19,0,19,22,3,0.684211,0.263158,0.421053,0.631579,3.26316,0.684211,0.263158,0.421053,0.631579,
28.7474,19,1,19,0,19,21,3,0.684211,0.263158,0.421053,0.631579,3.26316,0.684211,0.263158,0.421053,0.631579,
33.7474,19,1,19,0,19,21,3,0.684211,0.263158,0.421053,0.631579,3.31579,0.684211,0.263158,0.421053,0.631579,
37.035,20,1,20,0,20,20,3.15,0.7,0.25,0.6,0.6,3.45,0.7,0.25,0.6,0.6,
42.035,20,1,20,0,20,20,3.15,0.7,0.25,0.6,0.6,3.45,0.7,0.25,0.6,0.6,
47.035,20,1,20,0,20,20,3.15,0.7,0.25,0.6,0.6,3.45,0.7,0.25,0.6,0.6,
52.035,20,1,20,0,20,20,3.15,0.7,0.25,0.6,0.6,3.45,0.7,0.25,0.6,0.6,
54.4524,21,1,21,0,21,19,3.09524,0.666667,0.238095,0.571429,0.619048,3.42857,0.666667,0.238095,0.571429,0.619048,
59.4524,21,1,21,0,21,19,3.09524,0.666667,0.238095,0.571429,0.619048,3.42857,0.666667,0.238095,0.571429,0.619048,
64.4524,21,1,21,0,21,19,3.09524,0.666667,0.238095,0.571429,0.619048,3.42857,0.666667,0.238095,0.571429,0.619048,
69.4524,21,1,21,0,21,19,3.09524,0.666667,0.238095,0.571429,0.619048,3.42857,0.666667,0.238095,0.571429,0.619048,
74.4524,21,1,21,0,21,19,3.09524,0.666667,0.238095,0.571429,0.619048,3.42857,0.666667,0.238095,0.571429,0.619048,
79.4524,21,1,21,0,21,19,3.09524,0.666667,0.238095,0.571429,0.619048,3.42857,0.666667,0.238095,0.571429,0.619048,
