2.75,4,0,4,0,4,54,2,1,0,0,0,2,1,0,0,0,
3.84583,12,0,12,0,12,39,2.16667,0.75,0.166667,0,0.25,2.16667,0.75,0.166667,0,0.25,
6.98056,18,0,18,0,18,31,2.38889,0.833333,0.222222,0.0555556,0.277778,2.38889,0.833333,0.222222,0.0555556,0.277778,
11.9806,18,0,18,0,18,29,2.38889,0.833333,0.222222,0.0555556,0.277778,2.38889,0.833333,0.222222,0.0555556,0.277778,
16.9806,18,0,18,0,18,28,2.38889,0.833333,0.222222,0.0555556,0.277778,2.38889,0.833333,0.222222,0.0555556,0.277778,
18.3045,22,0,22,0,22,24,2.77273,0.772727,0.227273,0.272727,0.5,2.77273,0.772727,0.227273,0.272727,0.5,
23.3045,22,0,22,0,22,24,2.77273,0.772727,0.227273,0.272727,0.5,2.77273,0.772727,0.227273,0.272727,0.5,
27.1978,23,0,23,0,23,23,2.86957,0.73913,0.304348,0.26087,0.565217,2.86957,0.73913,0.304348,0.26087,0.565217,
29.712,25,0,25,0,25,21,2.96,0.76,0.36,0.32,0.52,3.04,0.76,0.36,0.32,0.52,
34.712,25,0,25,0,25,21,2.96,0.76,0.36,0.32,0.52,3.04,0.76,0.36,0.32,0.52,
39.712,25,0,25,0,25,21,2.96,0.76,0.36,0.32,0.52,3.08,0.76,0.36,0.32,0.52,
44.712,25,0,25,0,25,21,2.96,0.76,0.36,0.32,0.52,3.08,0.76,0.36,0.32,0.52,
49.712,25,0,25,0,25,21,2.96,0.76,0.36,0.32,0.52,3.08,0.76,0.36,0.32,0.52,
54.712,25,0,25,0,25,21,2.96,0.76,0.36,0.32,0.52,3.08,0.76,0.36,0.32,0.52,
57.5558,26,0,26,0,26,20,2.96154,0.769231,0.384615,0.307692,0.5,3.07692,0.769231,0.384615,0.307692,0.5,
62.5558,26,0,26,0,26,20,2.96154,0.769231,0.384615,0.307692,0.5,3.07692,0.769231,0.384615,0.307692,0.5,
67.5558,26,0,26,0,26,20,2.96154,0.769231,0.384615,0.307692,0.5,3.07692,0.769231,0.384615,0.307692,0.5,
72.5558,26,0,26,0,26,20,2.96154,0.769231,0.384615,0.307692,0.5,3.07692,0.769231,0.384615,0.307692,0.5,
77.5558,26,0,26,0,26,20,2.96154,0.769231,0.384615,0.307692,0.5,3.07692,0.769231,0.384615,0.307692,0.5,
82.5558,26,0,26,0,26,20,2.96154,0.769231,0.384615,0.307692,0.5,3.07692,0.769231,0.384615,0.307692,0.5,
87.5558,26,0,26,0,26,20,2.96154,0.769231,0.384615,0.307692,0.5,3.07692,0.769231,0.384615,0.307692,0.5,
92.5558,26,0,26,0,26,20,2.96154,0.769231,0.384615,0.307692,0.5,3.07692,0.769231,0.384615,0.307692,0.5,
97.5558,26,0,26,0,26,20,2.96154,0.769231,0.384615,0.307692,0.5,3.07692,0.769231,0.384615,0.307692,0.5,
102.556,26,0,26,0,26,20,2.96154,0.769231,0.384615,0.307692,0.5,3.07692,0.769231,0.384615,0.307692,0.5,
107.556,26,0,26,0,26,20,2.96154,0.769231,0.384615,0.307692,0.5,3.07692,0.769231,0.384615,0.307692,0.5,
