0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4995072469926809587,0,2,1,0,0,1,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4995072469926809587,0,2,1,0,0,1,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4995072469926809587,0,2,1,0,0,1,
1.725,2,0,2,0,2,0,2,0.5,0,0,0.5,2,0.5,0,0,0.5,1,1,1,0,0,0,0,0,
6.725,2,0,2,0,2,0,2,0.5,0,0,0.5,2,0.5,0,0,0.5,1,1,1,0,0,0,0,0,
11.725,2,0,2,0,2,0,2,0.5,0,0,0.5,2,0.5,0,0,0.5,1,1,1,0,0,0,0,0,
16.725,2,0,2,0,2,0,2,0.5,0,0,0.5,2,0.5,0,0,0.5,1,1,1,0,0,0,0,0,
21.725,2,0,2,0,2,0,2,0.5,0,0,0.5,2,0.5,0,0,0.5,1,1,1,0,0,0,0,0,
26.725,2,0,2,0,2,0,2,0.5,0,0,0.5,2,0.5,0,0,0.5,1,1,1,0,0,0,0,0,
31.725,2,0,2,0,2,0,2,0.5,0,0,0.5,2,0.5,0,0,0.5,1,1,1,0,0,0,0,0,
36.725,2,0,2,0,2,0,2,0.5,0,0,0.5,2,0.5,0,0,0.5,1,1,1,0,0,0,0,0,
41.725,2,0,2,0,2,0,2,0.5,0,0,0.5,2,0.5,0,0,0.5,1,1,1,0,0,0,0,0,
46.725,2,0,2,0,2,0,2,0.5,0,0,0.5,2,0.5,0,0,0.5,1,1,1,0,0,0,0,0,
51.725,2,0,2,0,2,0,2,0.5,0,0,0.5,2,0.5,0,0,0.5,1,1,1,0,0,0,0,0,
56.725,2,0,2,0,2,0,2,0.5,0,0,0.5,2,0.5,0,0,0.5,1,1,1,0,0,0,0,0,
61.725,2,0,2,0,2,0,2,0.5,0,0,0.5,2,0.5,0,0,0.5,1,1,1,0,0,0,0,0,
66.725,2,0,2,0,2,0,2,0.5,0,0,0.5,2,0.5,0,0,0.5,1,1,1,0,0,0,0,0,
71.725,2,0,2,0,2,0,2,0.5,0,0,0.5,2,0.5,0,0,0.5,1,1,1,0,0,0,0,0,
76.725,2,0,2,0,2,0,2,0.5,0,0,0.5,2,0.5,0,0,0.5,1,1,1,0,0,0,0,0,
81.725,2,0,2,0,2,0,2,0.5,0,0,0.5,2,0.5,0,0,0.5,1,1,1,0,0,0,0,0,
86.725,2,0,2,0,2,0,2,0.5,0,0,0.5,2,0.5,0,0,0.5,1,1,1,0,0,0,0,0,
91.725,2,0,2,0,2,0,2,0.5,0,0,0.5,2,0.5,0,0,0.5,1,1,1,0,0,0,0,0,
96.725,2,0,2,0,2,0,2,0.5,0,0,0.5,2,0.5,0,0,0.5,1,1,1,0,0,0,0,0,
101.725,2,0,2,0,2,0,2,0.5,0,0,0.5,2,0.5,0,0,0.5,1,1,1,0,0,0,0,0,
106.725,2,0,2,0,2,0,2,0.5,0,0,0.5,2,0.5,0,0,0.5,1,1,1,0,0,0,0,0,
111.725,2,0,2,0,2,0,2,0.5,0,0,0.5,2,0.5,0,0,0.5,1,1,1,0,0,0,0,0,
