0.15,1,0,1,0,1,5,2,0,0,0,1,2,0,0,0,1,1,-4995072469926809587,1,29,27,30,27,24,
2.17,5,0,5,0,5,17,2.4,0.6,0.2,0,0.6,2.4,0.6,0.2,0,0.6,1,-4995072469926809587,1,25,13,26,19,17,
4.9,10,0,10,0,10,18,2.6,0.7,0.1,0.2,0.6,2.6,0.7,0.1,0.2,0.6,1,-4995072469926809587,1,20,4,21,13,14,
7.97692,13,0,13,0,13,20,2.46154,0.615385,0.0769231,0.153846,0.615385,2.46154,0.615385,0.0769231,0.153846,0.615385,1,-4995072469926809587,1,17,3,16,11,10,
11.125,16,0,16,0,16,22,2.625,0.75,0.0625,0.1875,0.625,2.75,0.75,0.0625,0.1875,0.625,1,-4995072469926809587,1,12,2,13,11,4,
15.3382,17,0,17,0,17,23,2.58824,0.705882,0.0588235,0.176471,0.647059,2.70588,0.705882,0.0588235,0.176471,0.647059,1,-4995072469926809587,1,11,2,12,9,1,
19.2944,18,0,18,0,18,23,2.77778,0.722222,0.166667,0.277778,0.611111,2.94444,0.722222,0.166667,0.277778,0.611111,1,-4995072469926809587,1,9,0,11,8,1,
24.2944,18,0,18,0,18,23,2.77778,0.722222,0.166667,0.277778,0.611111,2.94444,0.722222,0.166667,0.277778,0.611111,1,-4995072469926809587,1,9,0,11,6,1,
26.5525,20,0,20,0,20,21,2.85,0.8,0.2,0.3,0.55,3,0.8,0.2,0.3,0.55,1,-4995072469926809587,1,7,0,10,6,1,
28.9841,22,0,22,0,22,19,2.90909,0.772727,0.227273,0.318182,0.590909,3.09091,0.772727,0.227273,0.318182,0.590909,1,-4995072469926809587,1,4,0,8,6,1,
33.9841,22,0,22,0,22,19,2.90909,0.772727,0.227273,0.318182,0.590909,3.09091,0.772727,0.227273,0.318182,0.590909,1,-4995072469926809587,1,4,0,8,6,1,
38.9841,22,0,22,0,22,19,2.90909,0.772727,0.227273,0.318182,0.590909,3.09091,0.772727,0.227273,0.318182,0.590909,1,-4995072469926809587,1,4,0,5,6,1,
43.9841,22,0,22,0,22,19,2.90909,0.772727,0.227273,0.318182,0.590909,3.13636,0.772727,0.227273,0.318182,0.590909,1,-4995072469926809587,1,3,0,5,5,1,
48.9841,22,0,22,0,22,19,2.90909,0.772727,0.227273,0.318182,0.590909,3.13636,0.772727,0.227273,0.318182,0.590909,1,-4995072469926809587,1,3,0,5,3,1,
53.9841,22,0,22,0,22,19,2.90909,0.772727,0.227273,0.318182,0.590909,3.13636,0.772727,0.227273,0.318182,0.590909,1,-4995072469926809587,1,3,0,4,2,1,
58.9841,22,0,22,0,22,19,2.90909,0.772727,0.227273,0.318182,0.590909,3.13636,0.772727,0.227273,0.318182,0.590909,1,-4995072469926809587,1,3,0,2,2,1,
63.9841,22,0,22,0,22,19,2.90909,0.772727,0.227273,0.318182,0.590909,3.13636,0.772727,0.227273,0.318182,0.590909,1,-4995072469926809587,1,3,0,2,2,1,
68.9841,22,0,22,0,22,19,2.90909,0.772727,0.227273,0.318182,0.590909,3.13636,0.772727,0.227273,0.318182,0.590909,1,-4995072469926809587,1,3,0,2,2,1,
73.9841,22,0,22,0,22,19,2.90909,0.772727,0.227273,0.318182,0.590909,3.13636,0.772727,0.227273,0.318182,0.590909,1,-4995072469926809587,1,3,0,2,2,1,
78.9841,22,0,22,0,22,19,2.90909,0.772727,0.227273,0.318182,0.590909,3.13636,0.772727,0.227273,0.318182,0.590909,1,-4995072469926809587,1,3,0,2,1,1,
83.9841,22,0,22,0,22,19,2.90909,0.772727,0.227273,0.318182,0.590909,3.13636,0.772727,0.227273,0.318182,0.590909,1,-4995072469926809587,1,3,0,2,1,1,
88.9841,22,0,22,0,22,19,2.90909,0.772727,0.227273,0.318182,0.590909,3.13636,0.772727,0.227273,0.318182,0.590909,1,-4995072469926809587,1,3,0,2,0,1,
93.9841,22,0,22,0,22,19,2.90909,0.772727,0.227273,0.318182,0.590909,3.13636,0.772727,0.227273,0.318182,0.590909,1,-4995072469926809587,1,3,0,2,0,0,
98.9841,22,0,22,0,22,19,2.90909,0.772727,0.227273,0.318182,0.590909,3.13636,0.772727,0.227273,0.318182,0.590909,1,-4995072469926809587,1,3,0,2,0,0,
103.984,22,0,22,0,22,19,2.90909,0.772727,0.227273,0.318182,0.590909,3.13636,0.772727,0.227273,0.318182,0.590909,1,-4995072469926809587,1,3,0,2,0,0,
108.984,22,0,22,0,22,19,2.90909,0.772727,0.227273,0.318182,0.590909,3.13636,0.772727,0.227273,0.318182,0.590909,1,-4995072469926809587,1,3,0,2,0,0,
113.984,22,0,22,0,22,19,2.90909,0.772727,0.227273,0.318182,0.590909,3.13636,0.772727,0.227273,0.318182,0.590909,1,-4995072469926809587,1,3,0,2,0,0,
118.984,22,0,22,0,22,19,2.90909,0.772727,0.227273,0.318182,0.590909,3.13636,0.772727,0.227273,0.318182,0.590909,1,-4995072469926809587,1,3,0,2,0,0,
