0,0,0,0,0,0,58,0,0,0,0,0,0,
2.275,2,0,2,0,2,49,2,1,0,2,1,0,
3.725,10,0,10,0,10,40,2.4,0.5,0.2,2.4,0.5,0.2,
7.03214,14,0,14,0,14,33,2.5,0.642857,0.142857,2.5,0.642857,0.142857,
12.0321,14,0,14,0,14,33,2.5,0.642857,0.142857,2.64286,0.642857,0.142857,
15.2438,16,0,16,0,16,30,2.5,0.625,0.1875,2.625,0.625,0.1875,
19.2824,17,0,17,0,17,29,2.58824,0.647059,0.176471,2.70588,0.647059,0.176471,
23.0194,18,0,18,0,18,28,2.66667,0.666667,0.222222,2.83333,0.666667,0.222222,
28.0194,18,0,18,0,18,28,2.66667,0.666667,0.222222,2.83333,0.666667,0.222222,
33.0194,18,0,18,0,18,28,2.66667,0.666667,0.222222,2.88889,0.666667,0.222222,
36.0605,19,0,19,0,19,27,2.68421,0.631579,0.210526,2.89474,0.631579,0.210526,
39.245,20,0,20,0,20,26,2.75,0.6,0.25,3,0.6,0.25,
44.245,20,0,20,0,20,26,2.75,0.6,0.25,3,0.6,0.25,
49.245,20,0,20,0,20,26,2.75,0.6,0.25,3,0.6,0.25,
54.245,20,0,20,0,20,26,2.75,0.6,0.25,3,0.6,0.25,
59.245,20,0,20,0,20,26,2.75,0.6,0.25,3,0.6,0.25,
64.245,20,0,20,0,20,26,2.75,0.6,0.25,3,0.6,0.25,
69.245,20,0,20,0,20,26,2.75,0.6,0.25,3,0.6,0.25,
74.245,20,0,20,0,20,26,2.75,0.6,0.25,3,0.6,0.25,
79.245,20,0,20,0,20,26,2.75,0.6,0.25,3.05,0.6,0.25,
80.3429,21,0,21,0,21,25,2.7619,0.571429,0.285714,3.04762,0.571429,0.285714,
81.5614,22,0,22,0,22,24,2.77273,0.590909,0.272727,3.09091,0.590909,0.272727,
86.5614,22,0,22,0,22,23,2.77273,0.590909,0.272727,3.09091,0.590909,0.272727,
83.1261,23,1,23,0,23,22,2.78261,0.608696,0.304348,3.08696,0.608696,0.304348,
88.1261,23,1,23,0,23,22,2.78261,0.608696,0.304348,3.08696,0.608696,0.304348,
