0,0,0,0,0,0,57,0,0,0,0,0,0,
3.1125,4,0,4,0,4,47,2.5,1,0,2.75,1,0,
5.03125,8,0,8,0,8,42,3,0.875,0.125,3.125,0.875,0.125,
10.0313,8,0,8,0,8,40,3,0.875,0.125,3.25,0.875,0.125,
13.5778,9,0,9,0,9,37,3,0.888889,0.111111,3.33333,0.888889,0.111111,
15.8182,11,0,11,0,11,35,3.09091,0.909091,0.272727,3.36364,0.909091,0.272727,
17.9077,13,0,13,0,13,33,2.92308,0.846154,0.230769,3.15385,0.846154,0.230769,
22.9077,13,0,13,0,13,33,2.92308,0.846154,0.230769,3.15385,0.846154,0.230769,
23.1906,16,0,16,0,16,30,2.9375,0.75,0.3125,3.125,0.75,0.3125,
28.1906,16,0,16,0,16,29,2.9375,0.75,0.3125,3.125,0.75,0.3125,
28.3474,19,0,19,0,19,26,3.05263,0.684211,0.421053,3.21053,0.684211,0.421053,
32.5056,20,0,18,0,18,24,3,0.777778,0.388889,3.11111,0.777778,0.388889,
37.5056,20,0,18,0,18,21,3,0.777778,0.388889,3.11111,0.777778,0.388889,
39.25,21,0,18,0,18,18,3.16667,0.833333,0.444444,3.22222,0.833333,0.444444,
43.1639,22,0,18,0,18,16,3.22222,0.833333,0.5,3.27778,0.833333,0.5,
47.8806,23,0,18,0,18,15,3.16667,0.888889,0.444444,3.27778,0.888889,0.444444,
50.1105,24,0,19,0,19,12,3.15789,0.894737,0.473684,3.26316,0.894737,0.473684,
55.1105,24,0,19,0,19,11,3.15789,0.894737,0.473684,3.26316,0.894737,0.473684,
58.8306,24,0,18,0,18,11,3.22222,0.944444,0.5,3.33333,0.944444,0.5,
60.7132,25,0,19,0,19,10,3.21053,0.947368,0.526316,3.36842,0.947368,0.526316,
66.4567,25,0,15,0,15,10,3.4,1.13333,0.533333,3.53333,1.13333,0.533333,
67.1031,26,0,16,0,16,8,3.75,1.125,0.6875,3.875,1.125,0.6875,
72.1031,26,0,16,0,16,9,3.75,1.125,0.6875,3.875,1.125,0.6875,
76.4533,34,0,15,0,15,9,3.26667,1.13333,0.466667,3.33333,1.13333,0.466667,
81.4533,34,0,15,0,15,8,3.26667,1.13333,0.466667,3.4,1.13333,0.466667,
81.175,35,0,16,0,16,8,3.5625,1.125,0.5625,3.75,1.125,0.5625,
86.175,35,0,16,0,16,8,3.5625,1.125,0.5625,3.8125,1.125,0.5625,
91.175,35,0,16,0,16,7,3.5625,1.125,0.5625,3.8125,1.125,0.5625,
88.8167,43,0,15,0,15,8,3.46667,1.13333,0.466667,3.73333,1.13333,0.466667,
101.469,60,0,13,0,13,10,3.30769,1.15385,0.384615,3.61538,1.15385,0.384615,
98.875,71,0,14,0,14,8,3.28571,1.14286,0.357143,3.57143,1.14286,0.357143,
118.092,71,0,12,0,12,12,2.91667,1.16667,0.25,3.33333,1.16667,0.25,
123.092,71,0,12,0,12,11,2.91667,1.16667,0.25,3.33333,1.16667,0.25,
106.423,86,0,13,0,13,11,3.23077,1.23077,0.307692,3.61538,1.23077,0.307692,
120.292,93,0,12,0,12,12,3.25,1.25,0.25,3.66667,1.25,0.25,
125.292,93,0,12,0,12,11,3.25,1.25,0.25,3.66667,1.25,0.25,
112.865,103,0,13,0,13,12,3.23077,1.23077,0.307692,3.61538,1.23077,0.307692,
117.488,121,0,13,0,13,12,3.23077,1.23077,0.307692,3.76923,1.23077,0.307692,
122.396,125,0,13,0,13,11,3.23077,1.23077,0.307692,3.69231,1.23077,0.307692,
126.123,126,0,13,0,13,12,3.07692,1.23077,0.153846,3.53846,1.23077,0.153846,
121.886,127,0,14,0,14,11,3.5,1.35714,0.214286,3.92857,1.35714,0.214286,
104.907,129,0,15,0,15,8,3.53333,1.33333,0.2,3.93333,1.33333,0.2,
96.77,156,0,15,0,15,9,3.46667,1.33333,0.2,3.73333,1.33333,0.2,
101.31,179,0,15,0,15,8,3.46667,1.33333,0.2,3.73333,1.33333,0.2,
106.31,179,0,15,0,15,9,3.46667,1.33333,0.2,3.73333,1.33333,0.2,
111.31,179,0,15,0,15,9,3.46667,1.33333,0.2,3.8,1.33333,0.2,
123.339,185,0,14,0,14,7,3.57143,1.35714,0.214286,3.92857,1.35714,0.214286,
124.731,204,0,13,0,13,7,3.46154,1.38462,0.153846,3.84615,1.38462,0.153846,
118.668,238,0,14,0,14,8,3.35714,1.35714,0.142857,3.64286,1.35714,0.142857,
115.22,287,0,15,0,15,8,3.4,1.33333,0.266667,3.73333,1.33333,0.266667,
119.923,295,0,15,0,15,8,3.66667,1.4,0.266667,4,1.4,0.266667,
111.488,297,0,16,0,16,8,3.3125,1.3125,0.1875,3.625,1.3125,0.1875,
110.497,325,0,15,0,15,8,3.33333,1.33333,0.133333,3.66667,1.33333,0.133333,
114.17,355,0,15,0,15,8,3.06667,1.26667,0.133333,3.33333,1.26667,0.133333,
127.275,367,0,14,0,14,11,3.07143,1.28571,0.142857,3.35714,1.28571,0.142857,
129.268,401,0,14,0,14,9,3.21429,1.28571,0.0714286,3.42857,1.28571,0.0714286,
117.641,433,0,16,0,16,8,3.375,1.375,0.125,3.6875,1.375,0.125,
128.37,452,0,15,0,15,7,3.4,1.4,0.2,3.73333,1.4,0.2,
132.993,460,0,15,0,15,8,3.33333,1.4,0.133333,3.66667,1.4,0.133333,
137.593,477,0,15,0,15,8,3.33333,1.4,0.133333,3.66667,1.4,0.133333,
133.678,493,0,16,0,16,6,3.3125,1.375,0.1875,3.625,1.375,0.1875,
145.24,495,0,15,0,15,7,3.2,1.4,0.133333,3.53333,1.4,0.133333,
150.24,495,0,15,0,15,6,3.2,1.4,0.133333,3.53333,1.4,0.133333,
145.688,496,0,16,0,16,6,3.125,1.375,0.125,3.4375,1.375,0.125,
150.688,496,0,16,0,16,7,3.125,1.375,0.125,3.4375,1.375,0.125,
155.688,496,0,16,0,16,7,3.125,1.375,0.125,3.4375,1.375,0.125,
151.415,497,0,17,0,17,6,3.11765,1.35294,0.176471,3.41176,1.35294,0.176471,
165.688,510,0,16,0,16,6,3.125,1.375,0.125,3.4375,1.375,0.125,
